date,QQQ
2020-01-06,207.51126098632812
2020-01-07,207.482421875
2020-01-08,209.0419158935547
2020-01-09,210.81326293945312
2020-01-10,210.2740936279297
2020-01-13,212.7000274658203
2020-01-14,211.86253356933594
2020-01-15,211.94915771484375
2020-01-16,213.98037719726562
2020-01-17,215.03927612304688
2020-01-21,214.94297790527344
2020-01-22,215.51097106933594
2020-01-23,216.20411682128906
2020-01-24,214.38467407226562
2020-01-27,209.9564208984375
2020-01-28,213.1813507080078
2020-01-29,213.52792358398438
2020-01-30,214.2884063720703
2020-01-31,210.8902130126953
2020-02-03,214.0766143798828
2020-02-04,218.97654724121094
2020-02-05,219.6985626220703
2020-02-06,221.59498596191406
2020-02-07,220.64195251464844
2020-02-10,223.30853271484375
2020-02-11,223.34706115722656
2020-02-12,225.5226593017578
2020-02-13,225.23387145996094
2020-02-14,225.8788299560547
2020-02-18,225.96548461914062
2020-02-19,228.1314697265625
2020-02-20,226.01356506347656
2020-02-21,221.6719970703125
2020-02-24,213.1236114501953
2020-02-25,207.32835388183594
2020-02-26,208.39691162109375
2020-02-27,197.961669921875
2020-02-28,198.11569213867188
2020-03-02,208.33914184570312
2020-03-03,201.6583251953125
2020-03-04,210.0719451904297
2020-03-05,203.68948364257812
2020-03-06,200.2528076171875
2020-03-09,186.3423309326172
2020-03-10,196.48883056640625
2020-03-11,187.93075561523438
2020-03-12,170.69915771484375
2020-03-13,185.1582794189453
2020-03-16,162.97854614257812
2020-03-17,175.33914184570312
2020-03-18,170.00601196289062
2020-03-19,171.0264129638672
2020-03-20,164.32627868652344
2020-03-23,164.44497680664062
2020-03-24,177.17913818359375
2020-03-25,175.8671417236328
2020-03-26,185.12840270996094
2020-03-27,178.76124572753906
2020-03-30,185.263427734375
2020-03-31,183.6813507080078
2020-04-01,175.87681579589844
2020-04-02,179.44622802734375
2020-04-03,176.89938354492188
2020-04-06,189.5467529296875
2020-04-07,189.46961975097656
2020-04-08,193.49246215820312
2020-04-09,193.77223205566406
2020-04-13,195.86561584472656
2020-04-14,204.38400268554688
2020-04-15,202.03981018066406
2020-04-16,205.72500610351562
2020-04-17,207.6930389404297
2020-04-20,205.2329864501953
2020-04-21,197.66000366210938
2020-04-22,203.5254669189453
2020-04-23,203.0913543701172
2020-04-24,206.294189453125
2020-04-27,207.9534912109375
2020-04-28,204.03675842285156
2020-04-29,211.2720947265625
2020-04-30,211.18524169921875
2020-05-01,205.2329864501953
2020-05-04,207.62548828125
2020-05-05,209.9793701171875
2020-05-06,211.2720947265625
2020-05-07,213.99256896972656
2020-05-08,216.92532348632812
2020-05-11,218.86439514160156
2020-05-12,214.28199768066406
2020-05-13,211.60011291503906
2020-05-14,214.00221252441406
2020-05-15,215.3914337158203
2020-05-18,219.4046630859375
2020-05-19,218.854736328125
2020-05-20,223.22488403320312
2020-05-21,220.79379272460938
2020-05-22,221.55592346191406
2020-05-26,220.9578399658203
2020-05-27,222.16368103027344
2020-05-28,221.87428283691406
2020-05-29,225.1253662109375
2020-06-01,225.8006591796875
2020-06-02,227.31529235839844
2020-06-03,228.33787536621094
2020-06-04,226.73646545410156
2020-06-05,231.2320098876953
2020-06-08,233.02638244628906
2020-06-09,234.71463012695312
2020-06-10,237.53155517578125
2020-06-11,225.76210021972656
2020-06-12,227.55642700195312
2020-06-15,230.32516479492188
2020-06-16,234.28048706054688
2020-06-17,235.02333068847656
2020-06-18,235.66001892089844
2020-06-19,235.62147521972656
2020-06-22,238.44717407226562
2020-06-23,240.47654724121094
2020-06-24,235.51904296875
2020-06-25,237.7610321044922
2020-06-26,232.1462860107422
2020-06-29,234.67823791503906
2020-06-30,239.2782745361328
2020-07-01,242.07113647460938
2020-07-02,243.71401977539062
2020-07-06,249.7056121826172
2020-07-07,247.9853973388672
2020-07-08,251.2518310546875
2020-07-09,253.3682098388672
2020-07-10,255.0980682373047
2020-07-13,249.8506317138672
2020-07-14,251.61907958984375
2020-07-15,252.13125610351562
2020-07-16,250.4111328125
2020-07-17,250.7010040283203
2020-07-20,257.81365966796875
2020-07-21,255.12709045410156
2020-07-22,256.02581787109375
2020-07-23,249.3384246826172
2020-07-24,246.9707489013672
2020-07-27,251.37745666503906
2020-07-28,248.17881774902344
